"","mouse","condition","fed","Genus","humanPer","mousePer","reduced_pct"
"5044","ERR1763393","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,2.194565837,-0.775732129
"5045","ERR1763393","CRON_CRONdietAdLib","humanfood","Prevotella",36.15706598,8.455253658,-2.096357671
"5046","ERR1763393","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,58.02774083,3.025624458
"5047","ERR1763393","CRON_CRONdietAdLib","humanfood","Lachnoclostridium",0.807255332,1.415542466,0.810258061
"5048","ERR1763393","CRON_CRONdietAdLib","humanfood","Parasutterella",0.179390074,1.985559567,3.468373674
"5049","ERR1763393","CRON_CRONdietAdLib","humanfood","Ruminococcus",4.235598964,2.251567547,-0.911636239
"5050","ERR1763393","CRON_CRONdietAdLib","humanfood","Faecalibacterium",11.94937213,1.615048451,-2.887285464
"5051","ERR1763393","CRON_CRONdietAdLib","humanfood","Oscillibacter",0.687661949,0.560516816,-0.294941864
"5052","ERR1763393","CRON_CRONdietAdLib","humanfood","Paraprevotella",2.322104844,11.3433403,2.28834052
"5053","ERR1763394","CRON_CRONdietAdLib","humanfood","Ruminococcus",4.235598964,2.71584549,-0.641164594
"5054","ERR1763394","CRON_CRONdietAdLib","humanfood","Butyricimonas",0.219254535,1.293696669,2.560820805
"5055","ERR1763394","CRON_CRONdietAdLib","humanfood","Eubacterium",7.325094678,10.31287274,0.493526952
"5056","ERR1763394","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,2.936049179,-0.355791547
"5057","ERR1763394","CRON_CRONdietAdLib","humanfood","Paraprevotella",2.322104844,9.606385907,2.048560654
"5058","ERR1763394","CRON_CRONdietAdLib","humanfood","Oscillibacter",0.687661949,0.52298376,-0.394933371
"5059","ERR1763394","CRON_CRONdietAdLib","humanfood","Prevotella",36.15706598,2.624093954,-3.784386332
"5060","ERR1763394","CRON_CRONdietAdLib","humanfood","Faecalibacterium",11.94937213,0.990916598,-3.59202737
"5061","ERR1763394","CRON_CRONdietAdLib","humanfood","Lachnoclostridium",0.807255332,0.954215983,0.241290787
"5062","ERR1763394","CRON_CRONdietAdLib","humanfood","Parasutterella",0.179390074,1.275346362,2.829717143
"5063","ERR1763394","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,59.10634003,3.052194585
"5064","ERR1763395","CRON_CRONdietAdLib","humanfood","Butyricimonas",0.219254535,0.925002267,2.076850221
"5065","ERR1763395","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,1.668631541,-1.171002259
"5066","ERR1763395","CRON_CRONdietAdLib","humanfood","Lachnoclostridium",0.807255332,3.010791693,1.899045926
"5067","ERR1763395","CRON_CRONdietAdLib","humanfood","Parasutterella",0.179390074,1.351228802,2.913100017
"5068","ERR1763395","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,53.94939693,2.920488529
"5069","ERR1763395","CRON_CRONdietAdLib","humanfood","Paraprevotella",2.322104844,7.780901424,1.744504191
"5070","ERR1763395","CRON_CRONdietAdLib","humanfood","Faecalibacterium",11.94937213,5.296091412,-1.173934887
"5071","ERR1763395","CRON_CRONdietAdLib","humanfood","Ruminococcus",4.235598964,2.521084611,-0.748521461
"5072","ERR1763395","CRON_CRONdietAdLib","humanfood","Eubacterium",7.325094678,10.29291738,0.49073264
"5073","ERR1763395","CRON_CRONdietAdLib","humanfood","Prevotella",36.15706598,2.448535413,-3.884286646
"5074","ERR1763395","CRON_CRONdietAdLib","humanfood","Oscillibacter",0.687661949,0.680148726,-0.015849269
"5075","ERR1763396","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,23.04938272,1.693609811
"5076","ERR1763396","CRON_CRONdietAdLib","humanfood","Eubacterium",7.325094678,4.555555556,-0.685220404
"5077","ERR1763396","CRON_CRONdietAdLib","humanfood","Butyricimonas",0.219254535,0.296296296,0.434433912
"5078","ERR1763396","CRON_CRONdietAdLib","humanfood","Ruminococcus",4.235598964,16.01234568,1.918546763
"5079","ERR1763396","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,5.728395062,0.608463312
"5080","ERR1763396","CRON_CRONdietAdLib","humanfood","Prevotella",36.15706598,3.308641975,-3.44996652
"5081","ERR1763396","CRON_CRONdietAdLib","humanfood","Parasutterella",0.179390074,0.432098765,1.268261046
"5082","ERR1763396","CRON_CRONdietAdLib","humanfood","Paraprevotella",2.322104844,2.061728395,-0.171578822
"5083","ERR1763396","CRON_CRONdietAdLib","humanfood","Faecalibacterium",11.94937213,0.592592593,-4.333750413
"5084","ERR1763396","CRON_CRONdietAdLib","humanfood","Lachnoclostridium",0.807255332,2.580246914,1.676412159
"5085","ERR1763397","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,5.36293095,0.513353998
"5086","ERR1763397","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,28.72998723,2.011439048
"5087","ERR1763397","CRON_CRONdietAdLib","humanfood","Oscillibacter",0.687661949,0.314310971,-1.129506887
"5088","ERR1763397","CRON_CRONdietAdLib","humanfood","Lachnoclostridium",0.807255332,1.080443964,0.420527281
"5089","ERR1763397","CRON_CRONdietAdLib","humanfood","Parasutterella",0.179390074,0.766132993,2.094494788
"5090","ERR1763397","CRON_CRONdietAdLib","humanfood","Eubacterium",7.325094678,1.6501326,-2.150265447
"5091","ERR1763397","CRON_CRONdietAdLib","humanfood","Ruminococcus",4.235598964,12.74923878,1.589773207
"5092","ERR1763397","CRON_CRONdietAdLib","humanfood","Butyricimonas",0.219254535,0.638444161,1.541953765
"5093","ERR1763397","CRON_CRONdietAdLib","humanfood","Paraprevotella",2.322104844,4.586975739,0.982110165
"5094","ERR1763397","CRON_CRONdietAdLib","humanfood","Faecalibacterium",11.94937213,2.553776643,-2.22623056
"5095","ERR1763397","CRON_CRONdietAdLib","humanfood","Prevotella",36.15706598,22.47323446,-0.686069834
"5096","ERR1763399","CRON_CRONdietAdLib","humanfood","Paraprevotella",2.322104844,8.55788761,1.881821621
"5097","ERR1763399","CRON_CRONdietAdLib","humanfood","Ruminococcus",4.235598964,10.10155721,1.253939806
"5098","ERR1763399","CRON_CRONdietAdLib","humanfood","Parasutterella",0.179390074,1.719702099,3.260986702
"5099","ERR1763399","CRON_CRONdietAdLib","humanfood","Faecalibacterium",11.94937213,3.358158429,-1.831192616
"5100","ERR1763399","CRON_CRONdietAdLib","humanfood","Eubacterium",7.325094678,6.228842248,-0.233883372
"5101","ERR1763399","CRON_CRONdietAdLib","humanfood","Prevotella",36.15706598,11.42857143,-1.661632535
"5102","ERR1763399","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,5.348679756,0.509515147
"5103","ERR1763399","CRON_CRONdietAdLib","humanfood","Oscillibacter",0.687661949,0.148950575,-2.206865821
"5104","ERR1763399","CRON_CRONdietAdLib","humanfood","Butyricimonas",0.219254535,0.717670955,1.710715853
"5105","ERR1763399","CRON_CRONdietAdLib","humanfood","Lachnoclostridium",0.807255332,1.800947867,1.15765945
"5106","ERR1763399","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,28.74746107,2.012316241
"5107","ERR1763400","CRON_CRONdietAdLib","humanfood","Faecalibacterium",11.94937213,1.870981724,-2.675067445
"5108","ERR1763400","CRON_CRONdietAdLib","humanfood","Bacteroides",7.125772374,46.76009536,2.714159568
"5109","ERR1763400","CRON_CRONdietAdLib","humanfood","Lachnoclostridium",0.807255332,2.109369356,1.385714767
"5110","ERR1763400","CRON_CRONdietAdLib","humanfood","Paraprevotella",2.322104844,9.694430398,2.061723023
"5111","ERR1763400","CRON_CRONdietAdLib","humanfood","Eubacterium",7.325094678,5.172289244,-0.502044451
"5112","ERR1763400","CRON_CRONdietAdLib","humanfood","Prevotella",36.15706598,6.855450408,-2.398954252
"5113","ERR1763400","CRON_CRONdietAdLib","humanfood","Ruminococcus",4.235598964,8.451925161,0.996713995
"5114","ERR1763400","CRON_CRONdietAdLib","humanfood","Oscillibacter",0.687661949,0.332297912,-1.04922229
"5115","ERR1763400","CRON_CRONdietAdLib","humanfood","Ruminiclostridium",3.757225434,3.705844109,-0.019865486
"5116","ERR1763400","CRON_CRONdietAdLib","humanfood","Butyricimonas",0.219254535,0.67904356,1.630897444
"5117","ERR1763400","CRON_CRONdietAdLib","humanfood","Parasutterella",0.179390074,0.996893737,2.474339667
"5118","ERR1763401","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,19.07169118,1.283462068
"5119","ERR1763401","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,60.75367647,2.680757706
"5120","ERR1763402","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,11.24260355,0.246762163
"5121","ERR1763402","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,8.511606736,-1.219351861
"5122","ERR1763402","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,5.23441056,-0.58187172
"5123","ERR1763403","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,1.8847719,-2.055508872
"5124","ERR1763403","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,54.93681731,1.470918071
"5125","ERR1763403","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,1.070893125,-3.145327598
"5126","ERR1763404","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,0.62455389,-3.64900084
"5127","ERR1763404","AMER_AMERdietAdLib","humanfood","Butyricimonas",0.13508298,0.124910778,-0.11294794
"5128","ERR1763404","AMER_AMERdietAdLib","humanfood","Lachnoclostridium",2.06483983,21.27052106,3.364753594
"5129","ERR1763404","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,32.31620271,0.705402424
"5130","ERR1763404","AMER_AMERdietAdLib","humanfood","Ruminococcus",10.28560401,10.93861527,0.088803601
"5131","ERR1763404","AMER_AMERdietAdLib","humanfood","Paraprevotella",0.540331918,1.266952177,1.229444257
"5132","ERR1763404","AMER_AMERdietAdLib","humanfood","Oscillibacter",0.559629487,0.28551035,-0.970928935
"5133","ERR1763404","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,2.194860814,-2.110012649
"5134","ERR1763404","AMER_AMERdietAdLib","humanfood","Holdemanella",3.74372829,2.034261242,-0.879970768
"5135","ERR1763404","AMER_AMERdietAdLib","humanfood","Spiroplasma",0.13508298,7.44111349,5.783600711
"5136","ERR1763405","AMER_AMERdietAdLib","humanfood","Holdemanella",3.74372829,1.569186876,-1.254458557
"5137","ERR1763405","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,44.31169757,1.160832336
"5138","ERR1763405","AMER_AMERdietAdLib","humanfood","Lachnoclostridium",2.06483983,5.171184023,1.32446477
"5139","ERR1763405","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,0.463623395,-4.078873533
"5140","ERR1763405","AMER_AMERdietAdLib","humanfood","Ruminococcus",10.28560401,7.382310984,-0.478482099
"5141","ERR1763405","AMER_AMERdietAdLib","humanfood","Paraprevotella",0.540331918,0.820256776,0.6022297
"5142","ERR1763405","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,2.121968616,-2.158738785
"5143","ERR1763405","AMER_AMERdietAdLib","humanfood","Oscillibacter",0.559629487,0.267475036,-1.065067733
"5144","ERR1763405","AMER_AMERdietAdLib","humanfood","Spiroplasma",0.13508298,5.296005706,5.292986865
"5145","ERR1763405","AMER_AMERdietAdLib","humanfood","Butyricimonas",0.13508298,0.106990014,-0.336369755
"5146","ERR1763406","AMER_AMERdietAdLib","humanfood","Paraprevotella",0.540331918,0.602941176,0.158171352
"5147","ERR1763406","AMER_AMERdietAdLib","humanfood","Spiroplasma",0.13508298,3.573529412,4.725431851
"5148","ERR1763406","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,0.970588235,-3.012967529
"5149","ERR1763406","AMER_AMERdietAdLib","humanfood","Ruminococcus",10.28560401,5.794117647,-0.827965634
"5150","ERR1763406","AMER_AMERdietAdLib","humanfood","Oscillibacter",0.559629487,0.323529412,-0.790575107
"5151","ERR1763406","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,2.676470588,-1.823810305
"5152","ERR1763406","AMER_AMERdietAdLib","humanfood","Holdemanella",3.74372829,9.073529412,1.277188106
"5153","ERR1763406","AMER_AMERdietAdLib","humanfood","Lachnoclostridium",2.06483983,0.588235294,-1.811564622
"5154","ERR1763406","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,40.89705882,1.045141832
"5155","ERR1763407","AMER_AMERdietAdLib","humanfood","Butyricimonas",0.13508298,0.305839625,1.178929431
"5156","ERR1763407","AMER_AMERdietAdLib","humanfood","Holdemanella",3.74372829,3.708305457,-0.013715646
"5157","ERR1763407","AMER_AMERdietAdLib","humanfood","Spiroplasma",0.13508298,4.501576986,5.058512681
"5158","ERR1763407","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,46.42072063,1.227913658
"5159","ERR1763407","AMER_AMERdietAdLib","humanfood","Paraprevotella",0.540331918,1.414508267,1.388382797
"5160","ERR1763407","AMER_AMERdietAdLib","humanfood","Ruminococcus",10.28560401,5.791837905,-0.828533386
"5161","ERR1763407","AMER_AMERdietAdLib","humanfood","Oscillibacter",0.559629487,0.152919813,-1.871696642
"5162","ERR1763407","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,2.29379719,-2.046404265
"5163","ERR1763407","AMER_AMERdietAdLib","humanfood","Lachnoclostridium",2.06483983,1.404950779,-0.555510288
"5164","ERR1763407","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,0.410971997,-4.252786809
"5165","ERR1763408","AMER_AMERdietAdLib","humanfood","Spiroplasma",0.13508298,9.605325725,6.151916726
"5166","ERR1763408","AMER_AMERdietAdLib","humanfood","Holdemanella",3.74372829,4.422253923,0.240306134
"5167","ERR1763408","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,33.38088445,0.752166919
"5168","ERR1763408","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,1.109526074,-2.819955236
"5169","ERR1763408","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,2.821366302,-1.747748119
"5170","ERR1763408","AMER_AMERdietAdLib","humanfood","Ruminococcus",10.28560401,4.770962118,-1.108274381
"5171","ERR1763408","AMER_AMERdietAdLib","humanfood","Lachnoclostridium",2.06483983,1.220478681,-0.758582781
"5172","ERR1763410","AMER_AMERdietAdLib","humanfood","Holdemanella",3.74372829,2.61515282,-0.517580477
"5173","ERR1763410","AMER_AMERdietAdLib","humanfood","Lachnoclostridium",2.06483983,5.015066724,1.28023902
"5174","ERR1763410","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,0.548859234,-3.835390714
"5175","ERR1763410","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,35.03013345,0.821741223
"5176","ERR1763410","AMER_AMERdietAdLib","humanfood","Spiroplasma",0.13508298,3.691347396,4.772229705
"5177","ERR1763410","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,2.034007749,-2.219816929
"5178","ERR1763410","AMER_AMERdietAdLib","humanfood","Paraprevotella",0.540331918,1.205337925,1.157519861
"5179","ERR1763410","AMER_AMERdietAdLib","humanfood","Oscillibacter",0.559629487,0.129143349,-2.115498633
"5180","ERR1763410","AMER_AMERdietAdLib","humanfood","Ruminococcus",10.28560401,5.241067585,-0.972693899
"5181","ERR1763411","AMER_AMERdietAdLib","humanfood","Ruminococcus",10.28560401,4.031607805,-1.351199312
"5182","ERR1763411","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,4.208998549,-1.170665092
"5183","ERR1763411","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,1.064344461,-2.879933672
"5184","ERR1763411","AMER_AMERdietAdLib","humanfood","Spiroplasma",0.13508298,12.94952427,6.582909381
"5185","ERR1763411","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,14.23963877,-0.476942713
"5186","ERR1763411","AMER_AMERdietAdLib","humanfood","Paraprevotella",0.540331918,0.2580229,-1.066346796
"5187","ERR1763411","AMER_AMERdietAdLib","humanfood","Lachnoclostridium",2.06483983,4.983067247,1.271004168
"5188","ERR1763411","AMER_AMERdietAdLib","humanfood","Holdemanella",3.74372829,4.160619255,0.152322539
"5189","ERR1763412","AMER_AMERdietAdLib","humanfood","Holdemanella",3.74372829,2.367639953,-0.661026025
"5190","ERR1763412","AMER_AMERdietAdLib","humanfood","Lachnoclostridium",2.06483983,7.737971975,1.905925628
"5191","ERR1763412","AMER_AMERdietAdLib","humanfood","Ruminiclostridium",9.475106137,3.057913992,-1.631594274
"5192","ERR1763412","AMER_AMERdietAdLib","humanfood","Streptococcus",7.834812814,0.759301443,-3.367154152
"5193","ERR1763412","AMER_AMERdietAdLib","humanfood","Ruminococcus",10.28560401,6.032995099,-0.769680202
"5194","ERR1763412","AMER_AMERdietAdLib","humanfood","Paraprevotella",0.540331918,0.600538414,0.152410625
"5195","ERR1763412","AMER_AMERdietAdLib","humanfood","Bacteroides",19.81860286,26.11996963,0.398297958
"5196","ERR1763412","AMER_AMERdietAdLib","humanfood","Spiroplasma",0.13508298,7.986470629,5.885640278
"5197","ERR1763413","AMER_CRONdietRestricted","humanfood","Ruminiclostridium",9.475106137,86.39361333,3.188710656
"5198","ERR1763414","AMER_CRONdietRestricted","humanfood","Ruminiclostridium",9.475106137,10.24507834,0.112717008
"5199","ERR1763414","AMER_CRONdietRestricted","humanfood","Bacteroides",19.81860286,10.88790679,-0.86412864
"5200","ERR1763415","AMER_CRONdietRestricted","humanfood","Paraprevotella",0.540331918,5.958203646,3.462959623
"5201","ERR1763415","AMER_CRONdietRestricted","humanfood","Lachnoclostridium",2.06483983,1.156069364,-0.836801914
"5202","ERR1763415","AMER_CRONdietRestricted","humanfood","Bacteroides",19.81860286,69.16407292,1.803167568
"5203","ERR1763415","AMER_CRONdietRestricted","humanfood","Spiroplasma",0.13508298,2.912405514,4.430293434
"5204","ERR1763415","AMER_CRONdietRestricted","humanfood","Ruminiclostridium",9.475106137,0.666963095,-3.828463264
"5205","ERR1763415","AMER_CRONdietRestricted","humanfood","Roseburia",3.840216133,1.000444642,-1.94054617
"5206","ERR1763416","AMER_CRONdietRestricted","humanfood","Ruminiclostridium",9.475106137,0.619047619,-3.936019809
"5207","ERR1763416","AMER_CRONdietRestricted","humanfood","Butyricimonas",0.13508298,0.253968254,0.910802265
"5208","ERR1763416","AMER_CRONdietRestricted","humanfood","Bacteroides",19.81860286,61.52380952,1.634289576
"5209","ERR1763416","AMER_CRONdietRestricted","humanfood","Paraprevotella",0.540331918,13.36507937,4.628478688
"5210","ERR1763416","AMER_CRONdietRestricted","humanfood","Lachnoclostridium",2.06483983,1.492063492,-0.468720948
"5211","ERR1763416","AMER_CRONdietRestricted","humanfood","Spiroplasma",0.13508298,7.142857143,5.724583456
"5212","ERR1763416","AMER_CRONdietRestricted","humanfood","Roseburia",3.840216133,0.80952381,-2.246042092
"5213","ERR1763417","AMER_CRONdietRestricted","humanfood","Ruminiclostridium",9.475106137,17.42392664,0.878855776
"5214","ERR1763417","AMER_CRONdietRestricted","humanfood","Bacteroides",19.81860286,40.50020842,1.031074071
"5215","ERR1763417","AMER_CRONdietRestricted","humanfood","Ruminococcus",10.28560401,5.652355148,-0.863702497
"5216","ERR1763417","AMER_CRONdietRestricted","humanfood","Lachnoclostridium",2.06483983,0.266777824,-2.952319223
